id_material,IdUsuario,IdSugestao,IdTipodeMaterial,tbTipodeMaterialSubcategoria,numero_capes,idTipodeVerba,Tombo,Tombo Antigo,código de impressão,ordem_relatorio,Processo,Fornecedor,Nota Fiscal,Pasta,tipo de aquisição,Data,DataAqExport,Moeda,Preço,Importado,origem_da_importacao,patrimonio_ativo
35902,26,41454,2,,,,397660,,OIA17,,,NIVEA ALVES DOS SANTOS,,,Doação,11/13/2018,,R$,40,Não,AQUISIÇÃO,Sim
35903,27,41455,4,1,,,397693,,TESE131118,,,BRUNO DANTAS HIDALGO,,,Doação,11/13/2018,,R$,40,Não,AQUISIÇÃO,Sim
35904,27,41456,4,1,,,397694,,TESE131118,,,LUCIA PASSAFARO PERES,,,Doação,11/13/2018,,R$,40,Não,AQUISIÇÃO,Sim
35905,27,41457,4,1,,,397695,,TESE131118,,,ROMULO FELIPE MANZATTO,,,Doação,11/13/2018,,R$,40,Não,AQUISIÇÃO,Sim
35906,27,41458,4,1,,,397696,,TESE131118,,,SAMANTHA MAIA ARAUJO,,,Doação,11/13/2018,,R$,40,Não,AQUISIÇÃO,Sim
35907,26,41459,2,,,,397661,,TECHNO17,,,EDVALDO ANTONIO DE MELO,,,Doação,11/13/2018,,R$,130,Não,AQUISIÇÃO,Sim
35908,27,41460,4,1,,,397697,,TESE131118,,,MARIANA LUIZA FIOCCO MACHINI,,,Doação,11/13/2018,,R$,40,Não,AQUISIÇÃO,Sim
35909,26,41461,2,,,,397662,,TECHNO17,,,RIVALDO CAPISTRANO DE SOUZA JUNIOR,,,Doação,11/13/2018,,R$,40,Não,AQUISIÇÃO,Sim
35910,27,41462,4,1,,,397698,,TESE131118,,,FELIPE SILVA CARMO,,,Doação,11/13/2018,,R$,40,Não,AQUISIÇÃO,Sim
35911,26,41463,2,,,,397663,,TECHNO17,,,RIVALDO CAPISTRANO DE SOUZA JUNIOR,,,Doação,11/13/2018,,R$,40,Não,AQUISIÇÃO,Sim
35912,27,41464,4,1,,,397699,,TESE131118,,,UMBERTO DE SOUZA CUNHA NETO,,,Doação,11/13/2018,,R$,40,Não,AQUISIÇÃO,Sim
35913,26,41465,2,,,,397664,5547,TECHNO17,,,,,,Retombamento,11/13/2018,,R$,130,Não,AQUISIÇÃO,Sim
35914,26,41466,2,,,,397665,,TECHNO17,,,FABIO RODRIGO LEITE,,,Doação,11/13/2018,,R$,130,Não,AQUISIÇÃO,Sim
35915,27,41467,4,2,,,397700,,TESE131118,,,ISA MARCIA BANDEIRA DE BRITO,,,Doação,11/13/2018,,R$,40,Não,AQUISIÇÃO,Sim
35916,27,41468,4,1,,,397701,,TESE131118,,,RAPAHEL MECIANO,,,Doação,11/13/2018,,R$,40,Não,AQUISIÇÃO,Sim
35917,27,41469,4,2,,,397702,,TESE131118,,,VANESSA GENEROSO PAES,,,Doação,11/13/2018,,R$,40,Não,AQUISIÇÃO,Sim
35918,27,41470,4,1,,,397703,,TESE131118,,,GABRIEL CABRAL BERNARDO,,,Doação,11/13/2018,,R$,40,Não,AQUISIÇÃO,Sim
35919,27,41471,4,2,,,397704,,TESE131118,,,MARCELO MENDES CHAVES,,,Doação,11/13/2018,,R$,40,Não,AQUISIÇÃO,Sim
35920,27,41472,4,1,,,397705,,TESE131118,,,BRUNO DA FONSECA MIRANDA,,,Doação,11/13/2018,,R$,40,Não,AQUISIÇÃO,Sim
35921,26,41473,2,,,,397666,,GOOSEBUMPS,,,BRUNA CALLEGARI,,,Doação,11/13/2018,,R$,40,Não,AQUISIÇÃO,Sim
35922,26,41474,2,,,,397668,,GOOSEBUMPS,,,CEICI KAMEYAMA,,,Doação,11/13/2018,,R$,130,Não,AQUISIÇÃO,Sim
35923,26,41475,2,,,,397669,,GOOSEBUMPS,,,CEICI KAMEYAMA,,,Doação,11/13/2018,,R$,130,Não,AQUISIÇÃO,Sim
35924,26,41476,2,,,,397850,,GOOSEBUMPS,,,CEICI KAMEYAMA,,,Doação,11/13/2018,,R$,130,Não,AQUISIÇÃO,Sim
35925,26,41477,2,,,,397851,,GOOSEBUMPS,,,CEICI KAMEYAMA,,,Doação,11/13/2018,,R$,130,Não,AQUISIÇÃO,Sim
35926,26,41478,2,,,,397852,,GOOSEBUMPS,,,CEICI KAMEYAMA,,,Doação,11/13/2018,,R$,130,Não,AQUISIÇÃO,Sim
35927,26,41479,2,,,,397853,,GOOSEBUMPS,,,CEICI KAMEYAMA,,,Doação,11/13/2018,,R$,40,Não,AQUISIÇÃO,Sim
35928,27,41480,4,1,,,397706,,TESE131118,,,SILVIA HELENA CAMPANHOLO,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35929,27,41481,4,1,,,397707,,TESE131118,,,MARINA SANTHIAGO DANTAS-LUNN,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35930,27,41482,4,1,,,397708,,TESE131118,,,TATIANA CARENCE MARTINS,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35931,27,41483,4,1,,,397709,,TESE131118,,,ARTHUR FONTGALAND GOMES,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35932,27,41484,4,2,,,397710,,TESE131118,,,MARIA CECILIA BARRETO DE TOLEDO,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35933,27,41485,4,1,,,397711,,TESE131118,,,LUCAS BULGARELLI,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35934,27,41486,4,1,,,397712,,TESE131118,,,PAULA DE CARVALHO COELHO,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35935,27,41487,4,2,,,397713,,TESE131118,,,ARTUR DANIEL RAMOS MODOLO,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35936,27,41488,4,2,,,397714,,TESE131118,,,GIOVANE RODRIGUES,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35937,26,41489,2,,,,397854,,GOOSEBUMPS,,,CEICI KAMEYAMA,,,Doação,11/14/2018,,R$,130,Não,AQUISIÇÃO,Sim
35938,26,41490,2,,,,397855,,GOOSEBUMPS,,,CEICI KAMEYAMA,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35939,26,41491,2,,,,397856,,GOOSEBUMPS,,,CEICI KAMEYAMA,,,Doação,11/14/2018,,R$,130,Não,AQUISIÇÃO,Sim
35940,26,41492,2,,,,397857,,GOOSEBUMPS,,,CEICI KAMEYAMA,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35941,26,41493,2,,,,397858,,GOOSEBUMPS,,,CEICI KAMEYAMA,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35942,26,41494,2,,,,397859,,GOOSEBUMPS,,,CEICI KAMEYAMA,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35943,26,41495,2,,,,397860,,GOOSEBUMPS,,,CEICI KAMEYAMA,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35944,26,41496,2,,,,397861,,GOOSEBUMPS,,,CEICI KAMEYAMA,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35945,26,41497,2,,,,397862,,GOOSEBUMPS,,,CEICI KAMEYAMA,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35946,26,41498,2,,,,397863,,GOOSEBUMPS,,,CEICI KAMEYAMA,,,Doação,11/14/2018,,R$,130,Não,AQUISIÇÃO,Sim
35947,26,41499,2,,,,397864,,GOOSEBUMPS,,,CEICI KAMEYAMA,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35948,26,41500,2,,,,397865,,GOOSEBUMPS,,,CEICI KAMEYAMA,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35949,26,41501,2,,,,397866,,GOOSEBUMPS,,,CEICI KAMEYAMA,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35950,26,41502,2,,,,397867,,GOOSEBUMPS,,,CEICI KAMEYAMA,,,Doação,11/14/2018,,R$,130,Não,AQUISIÇÃO,Sim
35951,26,41503,2,,,,397868,,GOOSEBUMPS,,,CEICI KAMEYAMA,,,Doação,11/14/2018,,R$,130,Não,AQUISIÇÃO,Sim
35952,26,41504,2,,,,397869,,LALELILOLU,,,,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35953,27,41505,4,1,,,397715,,TESE131118,,,LILIANE BATTISTIN,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35954,27,41506,4,1,,,397716,,TESE131118,,,ALINE GOMES VIDAL,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35955,27,41507,4,2,,,397717,,TESE131118,,,LEANDRO CESAR ALBUQUERQUE DE FREITAS,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35956,27,41508,4,1,,,397718,,TESE131118,,,GABRIEL PIETRO SIRACUSA,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35957,27,41509,4,2,,,397719,,TESE131118,,,LUCIANO LIESENBERG,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35958,27,41510,4,1,,,397720,,TESE131118,,,TAMIRES ARRUDA FAKIH,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35959,27,41511,4,2,,,397721,,TESE131118,,,LEOPOLDO FERNANDES DA SILVA,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35960,27,41512,4,2,,,397722,,TESE131118,,,SANDRA NAVARRO FUCHS,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35961,27,41513,4,1,,,397723,,TESE131118,,,FABIO BRITO DOS SANTOS,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35962,27,41514,4,1,,,397724,,TESE131118,,,LILIAN VERENA HOENIGSBERG KROHN,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35963,27,41516,4,2,,,397725,,TESE131118,,,OSVALDINA DOS SANTOS ARAUJO,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35964,27,41517,4,2,,,397726,,TESE131118,,,CAUE RODRIGUES PIMENTEL,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35965,27,41518,4,2,,,397727,,TESE131118,,,FERNANDO DA SILVA PARDO,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35966,27,41519,4,1,,,397728,,TESE131118,,,ANDRE BACCIOTTI NOGUEIRA,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35967,27,41520,4,1,,,397729,,TESE131118,,,MONICA DO SOCORRO DE JESUS CHUCRE,,,Doação,11/14/2018,,R$,40,Não,AQUISIÇÃO,Sim
35968,27,41521,4,1,,,397730,,TESE131118,,,PIETRA CEPERO RUA PEREZ,,,Doação,11/21/2018,,R$,40,Não,AQUISIÇÃO,Sim
35969,27,41522,4,1,,,397731,,TESE131118,,,MARCOS TADEU NEIRA MIRANDA,,,Doação,11/21/2018,,R$,40,Não,AQUISIÇÃO,Sim
35970,27,41523,4,1,,,397732,,TESE131118,,,RAFAEL HUPSEL,,,Doação,11/21/2018,,R$,40,Não,AQUISIÇÃO,Sim
35971,27,41524,4,1,,,397733,,TESE131118,,,RAFAEL HUPSEL,,,Doação,11/21/2018,,R$,40,Não,AQUISIÇÃO,Sim
35972,27,41525,4,2,,,397734,,TESE131118,,,ADRIANA DE OLIVEIRA SILVA,,,Doação,11/21/2018,,R$,40,Não,AQUISIÇÃO,Sim
35973,27,41526,4,1,,,397735,,TESE131118,,,PEDRO BARBIERI ANTUNES,,,Doação,11/21/2018,,R$,40,Não,AQUISIÇÃO,Sim
35974,27,41527,4,3,,,397736,,TESE131118,,,LIGIA VIZEU BARROZO,,,Doação,11/21/2018,,R$,40,Não,AQUISIÇÃO,Sim
35975,27,41528,4,2,,,397737,,TESE131118,,,POLIANA DOS SANTOS,,,Doação,11/21/2018,,R$,40,Não,AQUISIÇÃO,Sim
35976,27,41529,4,1,,,397738,,TESE131118,,,FABIANA BEZERRA NOGUEIRA,,,Doação,11/21/2018,,R$,40,Não,AQUISIÇÃO,Sim
35977,27,41530,4,2,,,397739,,TESE131118,,,CLAUDIO ROBERTO DUARTE,,,Doação,11/21/2018,,R$,40,Não,AQUISIÇÃO,Sim
35978,27,41531,4,1,,,397740,,TESE131118,,,MARIO ANTUNES MARINO,,,Doação,11/21/2018,,R$,40,Não,AQUISIÇÃO,Sim
35979,26,41532,2,,,,397870,,BLABLEBLI,,,GUILHERMO ADERALDO,,,Doação,11/21/2018,,R$,40,Não,AQUISIÇÃO,Sim
35980,27,41545,4,2,,,397741,,TESE131118,,,ELAINE ROSANGELA LEUTWILER DI GIACOMO SILVA,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
35981,27,41546,4,1,,,397742,,TESE131118,,,FRANCESCO TOMEI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
35982,27,41547,4,2,,,397743,,TESE131118,,,PAULA DA COSTA CAFFARO,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
35983,27,41548,4,2,,,397744,,TESE131118,,,MAURICE SEIJI TOMIOKA NILSSON,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
35984,27,41549,4,2,,,397745,,TS131118,,,DENISE CARVALHO DOS SANTOS RODRIGUES,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
35985,27,41550,4,2,,,397746,,TESE131118,,,SILAS ANDRE FIOROTTI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
35986,27,41551,4,2,,,397747,,TESE131118,,,LUCIANA RICA MOURAO BORGES,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
35987,27,41552,4,2,,,397748,,TESE131118,,,ELENA VASILEVICH,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
35988,27,41553,4,2,,,397749,,TESE131118,,,JOSE ANTONIO PIRES DE OLIVEIRA FILHO,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
35989,26,41554,2,,,,397871,,LEVE17,,,JEFERSON TAVARES,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
35990,26,41556,2,,,,397872,,LEVE17,,,,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
35991,27,41555,4,2,,,397750,,TESE131118,,,DANIELLA DE ALMEIDA SANTOS FERREIRA DE MENEZES,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
35992,27,41558,4,2,,,397751,,TESE131118,,,ELISANDRA DE SOUZA PEDRO,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
35993,26,41557,2,,,,397873,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
35994,26,41559,2,,,,397874,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
35995,26,41560,2,,,,397875,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,130,Não,AQUISIÇÃO,Sim
35996,26,41561,2,,,,397876,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,130,Não,AQUISIÇÃO,Sim
35997,26,41562,2,,,,397877,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,130,Não,AQUISIÇÃO,Sim
35998,26,41563,2,,,,397878,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,130,Não,AQUISIÇÃO,Sim
35999,26,41564,2,,,,397879,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,130,Não,AQUISIÇÃO,Sim
36000,26,41566,2,,,,397880,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,130,Não,AQUISIÇÃO,Sim
36001,27,41565,4,1,,,397752,,TESE131118,,,LILIAN PRADO PEREIRA,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36002,27,41569,4,2,,,397753,,TESE131118,,,MARCEL PEREIRA DA SILVA,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36003,27,41570,4,2,,,397754,,TESE131118,,,ALLAN RODRIGO DE CAMPOS SILVA,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36004,27,41571,4,1,,,397755,,TESE131118,,,MARIANA RODRIGUES ROSELL,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36005,27,41572,4,2,,,397756,,TESE131118,,,FERNANDO SELIPRANDY,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36006,26,41573,2,,,,397881,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36007,26,41574,2,,,,397882,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,130,Não,AQUISIÇÃO,Sim
36008,27,41575,4,2,,,397757,,TESE131118,,,JUSSARA FRANCA DE AZEVEDO,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36009,26,41576,2,,,,397883,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36010,27,41578,4,1,,,397758,,TESE131118,,,FERNANDO MOREIRA BUFALARI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36011,26,41579,2,,,,397884,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36012,27,41580,4,1,,,397759,,TESE131118,,,MARCO ANTONIO AUGUSTO,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36013,26,41581,2,,,,397885,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,130,Não,AQUISIÇÃO,Sim
36014,26,41583,2,,,,397886,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36015,27,41582,4,1,,,397760,,TESE131118,,,GISELE PRETTI GEREVINI DA COSTA,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36016,26,41584,2,,,,397887,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36017,27,41586,4,1,,,397761,,TESE131118,,,JORGELINA LIZ ANGELINI OCARANZA,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36018,26,41585,2,,,,397888,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,130,Não,AQUISIÇÃO,Sim
36019,26,41588,2,,,,397889,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,130,Não,AQUISIÇÃO,Sim
36020,27,41587,4,1,,,397762,,tese131118,,,EVERTON ROBERTO DE OLIVEIRA,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36021,27,41589,4,1,,,397763,,TESE131118,,,MAX LUIZ GIMENES,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36022,26,41590,2,,,,397890,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,130,Não,AQUISIÇÃO,Sim
36023,26,41591,2,,,,397891,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36024,26,41592,2,,,,397892,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,130,Não,AQUISIÇÃO,Sim
36025,26,41594,2,,,,397893,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36026,27,41593,4,1,,,397764,,TESE131118,,,CLAUDIANA GOIS DOS SANTOS,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36027,27,41595,4,2,,,397765,,TESE131118,,,GIBRAN TEIXEIRA BRAGA,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36028,27,41596,4,1,,,397766,,TESE131118,,,MARINA ISADORA DA SILVA CORREA,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36029,26,41597,2,,,,397894,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36030,27,41598,4,2,,,397767,,TESE131118,,,MARINA MARIA DE LIRA ROCHA,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36031,27,41599,4,2,,,397768,,TESE131118,,,ANA PAULA FABRO DE OLIVEIRA,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36032,27,41600,6,2,,,397769,,TESE131118,,,ANA PAULA FABRO DE OLIVEIRA,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36033,26,41601,2,,,,397895,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36034,26,41602,2,,,,397896,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36035,26,41603,2,,,,397897,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36036,26,28085,2,,,,397898,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36037,26,41604,2,,,,397899,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,130,Não,AQUISIÇÃO,Sim
36038,26,41605,2,,,,397900,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,130,Não,AQUISIÇÃO,Sim
36039,26,41606,2,,,,397901,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,130,Não,AQUISIÇÃO,Sim
36040,26,41607,2,,,,397902,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36041,26,41610,2,,,,397903,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36042,26,41611,2,,,,397904,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36043,26,41613,2,,,,397905,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36044,26,41614,2,,,,397906,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36045,26,41616,2,,,,397907,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36046,26,41617,2,,,,397908,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,130,Não,AQUISIÇÃO,Sim
36047,26,41618,2,,,,397909,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/22/2018,,R$,40,Não,AQUISIÇÃO,Sim
36048,27,41619,4,3,,,397770,,TS131118,,,ANA PAULA TAVARES MAGALHAES,,,Doação,11/23/2018,,R$,40,Não,AQUISIÇÃO,Sim
36049,26,41620,2,,,,397910,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/23/2018,,R$,130,Não,AQUISIÇÃO,Sim
36050,26,41621,2,,,,397911,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/23/2018,,R$,40,Não,AQUISIÇÃO,Sim
36051,26,41622,2,,,,397912,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/23/2018,,R$,40,Não,AQUISIÇÃO,Sim
36052,26,41623,2,,,,397913,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/23/2018,,R$,40,Não,AQUISIÇÃO,Sim
36053,26,41624,2,,,,397914,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/23/2018,,R$,130,Não,AQUISIÇÃO,Sim
36055,26,41626,2,,,,397915,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/23/2018,,R$,40,Não,AQUISIÇÃO,Sim
36056,26,41627,2,,,,397916,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/23/2018,,R$,40,Não,AQUISIÇÃO,Sim
36057,26,41628,2,,,,397917,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/23/2018,,R$,130,Não,AQUISIÇÃO,Sim
36058,26,41629,2,,,,397918,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/23/2018,,R$,40,Não,AQUISIÇÃO,Sim
36059,26,41630,2,,,,397919,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/23/2018,,R$,130,Não,AQUISIÇÃO,Sim
36060,26,41631,2,,,,397920,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/23/2018,,R$,130,Não,AQUISIÇÃO,Sim
36061,26,41632,2,,,,397921,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/23/2018,,R$,40,Não,AQUISIÇÃO,Sim
36062,26,41633,2,,,,397922,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/23/2018,,R$,40,Não,AQUISIÇÃO,Sim
36063,26,41634,2,,,,397923,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/23/2018,,R$,40,Não,AQUISIÇÃO,Sim
36064,26,41635,2,,,,397924,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/23/2018,,R$,40,Não,AQUISIÇÃO,Sim
36065,26,41636,2,,,,397925,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/23/2018,,R$,130,Não,AQUISIÇÃO,Sim
36066,26,41637,2,,,,397926,,LEVE17,,,MAURICIO ZATTONI,,,Doação,11/23/2018,,R$,40,Não,AQUISIÇÃO,Sim
36068,26,41639,2,,,,397927,,CLIPES,,,,,,Doação,11/26/2018,,R$,130,Não,AQUISIÇÃO,Sim
36069,26,41640,2,,,,397928,,CLIPES,,,,,,Doação,11/26/2018,,R$,130,Não,AQUISIÇÃO,Sim
36070,26,41641,2,,,,397929,,CLIPES,,,,,,Doação,11/26/2018,,R$,40,Não,AQUISIÇÃO,Sim
36071,26,41642,2,,,,397930,,CLIPES,,,,,,Doação,11/26/2018,,R$,40,Não,AQUISIÇÃO,Sim
36072,26,41643,2,,,,397931,,CLIPES,,,,,,Doação,11/26/2018,,R$,40,Não,AQUISIÇÃO,Sim
36073,27,41644,6,2,,,397771,,TS131118,,,JULIANA PEREZ GONZALEZ,,,Doação,11/26/2018,,R$,40,Não,AQUISIÇÃO,Sim
36075,27,41646,2,,,,397772,,TOMBO27/11,,,,,,Doação,11/27/2018,,R$,130,Não,AQUISIÇÃO,Sim
36076,27,41647,2,,,,397773,,TOMBO27/11,,,EDITORA DA UFG,,,Doação,11/27/2018,,R$,40,Não,AQUISIÇÃO,Sim
36077,27,41648,2,,,,314710,,TOMBO27/11,,,,,,Doação,11/29/2018,,R$,40,Não,AQUISIÇÃO,Sim
36078,27,41649,2,,,,314711,,TOMBO27/11,,,,,,Doação,11/29/2018,,R$,40,Não,AQUISIÇÃO,Sim
36079,27,41650,2,,,,314712,,TOMBO27/11,,,,,,Doação,11/29/2018,,R$,40,Não,AQUISIÇÃO,Sim
36080,26,41651,2,,,,314730,,CLIPES,,,,,,Doação,11/29/2018,,R$,40,Não,AQUISIÇÃO,Sim
