especificação,nreferencia,numero,região,local,titulo,data,rolonum,Bobina,suporte,País,Sistema,Ano de Entrada,Origem,Nota,Acervo disponível,Acervo indisponível
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1849,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 68 - Dietas - Mapas - Diários - 1848 a 1849. Volume 1 - IV -  Dietas - Mapas - diários - Caderno 1 - Mapa das Dietas de 1º a 31 de janeiro de 1849.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1849,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 68 - Dietas - Mapas - Diários - 1848 a 1849. Volume 1 - IV -  Dietas - Mapas - diários - Caderno 2 - Mapa das Dietas de fevereiro de 1849.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1849,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 68 - Dietas - Mapas - Diários - 1848 a 1849. Volume 1 - IV -  Dietas - Mapas - diários - Caderno 3 - Mapa das Dietas - 1849 - março,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1849,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 68 - Dietas - Mapas - Diários - 1848 a 1849. Volume 1 - IV -  Dietas - Mapas - diários - Caderno 4 - Mapa das Dietas - 1849 - abril,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1849,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 68 - Dietas - Mapas - Diários - 1848 a 1849. Volume 1 - IV -  Dietas - Mapas - diários - Caderno 5 - Mapa das Dietas - 1849 - maio.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1849,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 68 - Dietas - Mapas - Diários - 1848 a 1849. Volume 1 - IV -  Dietas - Mapas - diários - Caderno 6 - Mapa das Dietas - 1849 - junho.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1849,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 68 - Dietas - Mapas - Diários - 1848 a 1849. Volume 1 - IV -  Dietas - Mapas - diários - Caderno 7 - Mapa das Dietas - 1849 - julho.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1849,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 68 - Dietas - Mapas - Diários - 1848 a 1849. Volume 1 - IV -  Dietas - Mapas - diários - Caderno 8 - Mapa das Dietas - 1849 - agosto.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1849,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 68 - Dietas - Mapas - Diários - 1848 a 1849. Volume 1 - IV -  Dietas - Mapas - diários - Caderno 9 - Mapa das Dietas - 1849 - setembro.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1849,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 68 - Dietas - Mapas - Diários - 1848 a 1849. Volume 1 - IV -  Dietas - Mapas - diários - Caderno 10 - Mapa das Dietas - 1849 - outubro.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1849,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 68 - Dietas - Mapas - Diários - 1848 a 1849. Volume 1 - IV -  Dietas - Mapas - diários - Caderno 11 - Mapa das Dietas - 1849 - novembro.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1849,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 68 - Dietas - Mapas - Diários - 1848 a 1849. Volume 1 - IV -  Dietas - Mapas - diários - Caderno 12 - Mapa das Dietas - 1849 - dezembro.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1850,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 1 -  Dietas - Mapas - diários - 1850 - Caderno 1 - 1850 - janeiro. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1850,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 1 -  Dietas - Mapas - diários - 1850 - Caderno 2 - 1850 - fevereiro. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1850,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 1 -  Dietas - Mapas - diários - 1850 - Caderno 3 - 1850 - março. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1850,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 1 -  Dietas - Mapas - diários - 1850 - Caderno 4 - 1850 - abril. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1850,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 1 -  Dietas - Mapas - diários - 1850 - Caderno 5 - 1850 - maio. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1850,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 1 -  Dietas - Mapas - diários - 1850 - Caderno 6 - 1850 - junho. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1850,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 1 -  Dietas - Mapas - diários - 1850 - Caderno 7 - 1850 - julho. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1850,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 1 -  Dietas - Mapas - diários - 1850 - Caderno 8 - 1850 - agosto. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1850,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 1 -  Dietas - Mapas - diários - 1850 - Caderno 9 - 1850 - setembro. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1850,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 1 -  Dietas - Mapas - diários - 1850 - Caderno 10 - 1850 - outubro. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,208,208,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1850,1,82,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 1 -  Dietas - Mapas - diários - 1850 - Caderno 11 - 1850 - novembro. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,209,209,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1850,1,83,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 1 -  Dietas - Mapas - diários - 1850 - Caderno 12 - 1850 - dezembro. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,209,209,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1851,1,83,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 1 -  Dietas - Mapas - diários - 1850 - Caderno 12 - 1850 - dezembro. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,209,209,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1851,1,83,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 2 -  Dietas - Mapas - diários - 1850 - Caderno 1 - 1851 - janeiro. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,209,209,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1851,1,83,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 2 -  Dietas - Mapas - diários - 1850 - Caderno 2 - 1851 - fevreiro. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,209,209,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1851,1,83,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 2 -  Dietas - Mapas - diários - 1850 - Caderno 3 - 1851 - março. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,209,209,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1851,1,83,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 2 -  Dietas - Mapas - diários - 1850 - Caderno 4 - 1851 - maio. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,209,209,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1851,1,83,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 2 -  Dietas - Mapas - diários - 1850 - Caderno 5 - 1851 - junho. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,209,209,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1851,1,83,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 2 -  Dietas - Mapas - diários - 1850 - Caderno 6 - 1851 - julho. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,209,209,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1851,1,83,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 2 -  Dietas - Mapas - diários - 1850 - Caderno 7 - 1851 - agosto. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,209,209,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1851,1,83,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 2 -  Dietas - Mapas - diários - 1850 - Caderno 8 - 1851 - setembro. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,209,209,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1851,1,83,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 2 -  Dietas - Mapas - diários - 1850 - Caderno 9 - 1851 - outubro. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,209,209,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1851,1,83,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 2 -  Dietas - Mapas - diários - 1850 - Caderno 10 - 1851 - novembro. Mapa diário.,X,
Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra. Enfermaria Militar.,209,209,Centro-Oeste,Goiás,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Secretaria de Estado dos Negócios da Guerra.,1851,1,83,Microfilmes,Brasil,Neg,1971,Goiás,4 - Secretaria de Estado dos Negócios da Guerra - Enfermaria Militar - Pac. 69 - Dietas - Mapas - Diários - 1850 a 1851. Volume 2 -  Dietas - Mapas - diários - 1850 - Caderno 11 - 1851 - dezembro. Mapa diário.,X,
